X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,month_num,day_num,same_condition_count,daily_total_area,ignition_type,distance_to_center,is_periphery,human_access_zone,dynamic_seasonal_hotspot_distance,day_type_Saturday,day_type_Sunday,day_type_Weekday,is_peak_season,month_sin,month_cos,day_sin,day_cos,moderate_wind_danger,has_rain,hot_and_dry,double_drought,ISI_x_DC,rain_evaporation_risk,area_log,daily_total_area_log,risk_class
4,5,sep,tue,91.1,132.3,812.1,12.5,15.9,38,5.4,0.0,1.75,9,2,1,1.75,0,1.0,0,0,4.123105625617661,0,0,1,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,0,1,10151.25,0,1.0116009116784799,1.0116009116784799,0
4,5,sep,tue,91.1,132.3,812.1,12.5,16.4,27,3.6,0.0,0.0,9,2,1,0.0,0,1.0,0,0,4.123105625617661,0,0,1,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,0,1,10151.25,0,0.0,0.0,0
6,5,sep,sat,91.2,94.3,744.4,8.4,16.8,47,4.9,0.0,12.64,9,6,1,12.64,0,2.23606797749979,0,0,2.23606797749979,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,0,1,6252.96,0,2.613006652415316,2.613006652415316,0
4,5,sep,sun,91.0,276.3,825.1,7.1,13.8,77,7.6,0.0,0.0,9,7,2,11.06,2,1.0,0,0,4.123105625617661,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,1,5858.21,0,0.0,2.4898941912990393,0
7,4,sep,sun,91.0,276.3,825.1,7.1,13.8,77,7.6,0.0,11.06,9,7,2,11.06,2,3.0,0,0,2.23606797749979,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0,0,0,1,5858.21,0,2.4898941912990393,2.4898941912990393,0
3,4,jul,wed,91.9,133.6,520.5,8.0,14.2,58,4.0,0.0,0.0,7,3,1,0.0,0,1.0,0,0,5.385164807134504,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,0,0,1,4164.0,0,0.0,0.0,0
4,5,aug,sun,92.0,203.2,664.5,8.1,10.4,75,0.9,0.0,0.0,8,7,1,0.0,0,1.0,0,0,4.123105625617661,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0,0,0,1,5382.45,0,0.0,0.0,0
5,4,aug,thu,94.8,222.4,698.6,13.9,20.3,42,2.7,0.0,0.0,8,4,1,0.0,0,1.0,0,0,3.605551275463989,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,1,9710.54,0,0.0,0.0,0
6,5,sep,fri,90.3,290.0,855.3,7.4,10.3,78,4.0,0.0,18.3,9,5,1,18.3,0,2.23606797749979,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,1,6329.22,0,2.9601050959108397,2.9601050959108397,0
6,5,sep,sat,91.2,94.3,744.4,8.4,15.4,57,4.9,0.0,39.35,9,6,1,39.35,0,2.23606797749979,0,0,2.23606797749979,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,0,1,6252.96,0,3.6975913947159578,3.6975913947159578,1
8,6,aug,mon,92.1,207.0,672.6,8.2,21.1,54,2.2,0.0,0.0,8,1,1,0.0,0,4.47213595499958,0,1,0.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,1,5515.32,0,0.0,0.0,0
2,2,aug,sat,93.7,231.1,715.1,8.4,21.9,42,2.2,0.0,174.63,8,6,1,174.63,0,2.8284271247461903,0,0,7.211102550927978,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,0,1,6006.84,0,5.168379509433644,5.168379509433644,2
6,5,mar,thu,90.9,18.9,30.6,8.0,8.7,51,5.8,0.0,0.0,3,4,1,0.0,0,2.23606797749979,0,0,0.0,0,0,1,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,244.8,0,0.0,0.0,0
4,5,jan,sun,18.7,1.1,171.4,0.0,5.2,100,0.9,0.0,0.0,1,7,1,0.0,0,1.0,0,0,2.0,0,1,0,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,0,0,0,0,0.0,0,0.0,0.0,0
5,4,jul,wed,93.7,101.3,458.8,11.9,19.3,39,7.2,0.0,7.73,7,3,1,7.73,0,1.0,0,0,3.605551275463989,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,0,5459.72,0,2.166765369851511,2.166765369851511,0
8,6,aug,thu,90.7,194.1,643.0,6.8,16.2,63,2.7,0.0,16.33,8,4,1,16.33,0,4.47213595499958,0,1,0.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,1,4372.4,0,2.8524391037275145,2.8524391037275145,0
8,6,aug,wed,95.2,217.7,690.0,18.0,28.2,29,1.8,0.0,5.86,8,3,1,5.86,0,4.47213595499958,0,1,0.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,1,1,12420.0,0,1.925707441737794,1.925707441737794,0
9,6,aug,thu,91.6,248.4,753.8,6.3,20.5,58,2.7,0.0,42.87,8,4,1,42.87,0,5.385164807134504,1,0,1.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,1,4748.94,0,3.7812307151781224,3.7812307151781224,1
8,4,aug,sat,91.6,273.8,819.1,7.7,21.3,44,4.5,0.0,12.18,8,6,1,12.18,0,4.0,0,0,2.0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,0,1,6307.070000000001,0,2.578700529074361,2.578700529074361,0
2,4,aug,sun,91.6,181.3,613.0,7.6,20.9,50,2.2,0.0,16.0,8,7,1,16.0,0,2.0,0,0,6.324555320336759,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0,0,0,1,4658.8,0,2.833213344056216,2.833213344056216,0
3,4,sep,sun,90.5,96.7,750.5,11.4,20.6,55,5.4,0.0,24.59,9,7,1,24.59,0,1.0,0,0,5.385164807134504,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,0,1,8555.7,0,3.2422016501716975,3.2422016501716975,0
5,5,mar,thu,90.9,18.9,30.6,8.0,11.6,48,5.4,0.0,0.0,3,4,1,0.0,0,1.4142135623730951,0,0,1.0,0,0,1,1,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,244.8,0,0.0,0.0,0
6,4,aug,fri,94.8,227.0,706.7,12.0,23.3,34,3.1,0.0,28.74,8,5,2,28.74,2,2.0,0,0,2.8284271247461903,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,1,1,8480.400000000001,0,3.392492941032009,3.392492941032009,0
7,4,aug,fri,94.8,227.0,706.7,12.0,23.3,34,3.1,0.0,0.0,8,5,2,28.74,2,3.0,0,0,2.23606797749979,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,0,1,1,8480.400000000001,0,0.0,3.392492941032009,0
7,4,feb,mon,84.7,9.5,58.3,4.1,7.5,71,6.3,0.0,9.96,2,1,1,9.96,0,3.0,0,0,1.4142135623730951,0,0,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,239.02999999999997,0,2.3942522815198695,2.3942522815198695,0
8,6,sep,fri,91.1,91.3,738.1,7.2,20.7,46,2.7,0.0,30.18,9,5,1,30.18,0,4.47213595499958,0,1,0.0,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,1,5314.320000000001,0,3.4397768636296306,3.4397768636296306,0
1,3,sep,sun,91.0,276.3,825.1,7.1,21.9,43,4.0,0.0,70.76,9,7,1,70.76,0,3.1622776601683795,1,0,7.615773105863909,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,0,1,5858.21,0,4.27332721775054,4.27332721775054,1
2,4,mar,tue,93.4,15.0,25.6,11.4,15.2,19,7.6,0.0,0.0,3,2,1,0.0,0,2.0,0,0,4.123105625617661,0,0,1,1,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,291.84000000000003,0,0.0,0.0,0
6,5,feb,mon,84.1,4.6,46.7,2.2,5.3,68,1.8,0.0,0.0,2,1,1,0.0,0,2.23606797749979,0,0,0.0,0,0,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,102.74000000000001,0,0.0,0.0,0
4,5,feb,sun,85.0,9.0,56.9,3.5,10.1,62,1.8,0.0,51.78,2,7,1,51.78,0,1.0,0,0,2.0,0,1,0,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0,0,0,0,199.15,0,3.966132331075178,3.966132331075178,1
4,3,sep,sun,90.5,96.7,750.5,11.4,20.4,55,4.9,0.0,3.64,9,7,1,3.64,0,1.0,0,0,5.0,0,1,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1,0,0,1,8555.7,0,1.534714366238164,1.534714366238164,0
5,6,aug,sun,91.6,181.3,613.0,7.6,24.3,33,3.6,0.0,3.63,8,7,1,3.63,0,2.23606797749979,0,0,3.0,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,1,1,4658.8,0,1.5325568680981427,1.5325568680981427,0
1,2,aug,sat,93.7,231.1,715.1,8.4,25.9,32,3.1,0.0,0.0,8,6,1,0.0,0,3.605551275463989,1,0,8.06225774829855,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,1,1,6006.84,0,0.0,0.0,0
9,5,jun,wed,93.3,49.5,297.7,14.0,28.0,34,4.5,0.0,0.0,6,3,2,8.16,1,5.0990195135927845,1,0,1.4142135623730951,0,0,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,0,1,0,4167.8,0,0.0,2.214846178686039,0
9,5,jun,wed,93.3,49.5,297.7,14.0,28.0,34,4.5,0.0,8.16,6,3,2,8.16,1,5.0990195135927845,1,0,1.4142135623730951,0,0,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,0,1,0,4167.8,0,2.214846178686039,2.214846178686039,0
3,4,sep,thu,91.1,88.2,731.7,8.3,22.8,46,4.0,0.0,4.95,9,4,1,4.95,0,1.0,0,0,5.385164807134504,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,0,0,1,6073.110000000001,0,1.7833912195575383,1.7833912195575383,0
9,9,aug,fri,94.8,227.0,706.7,12.0,25.0,36,4.0,0.0,0.0,8,5,1,0.0,0,7.0710678118654755,1,0,3.1622776601683795,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,1,1,8480.400000000001,0,0.0,0.0,0
8,6,aug,thu,90.7,194.1,643.0,6.8,21.3,41,3.6,0.0,0.0,8,4,1,0.0,0,4.47213595499958,0,1,0.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,0,1,4372.4,0,0.0,0.0,0
2,4,sep,wed,87.9,84.8,725.1,3.7,21.8,34,2.2,0.0,6.04,9,3,1,6.04,0,2.0,0,0,6.324555320336759,0,0,1,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,1,0,2682.8700000000003,0,1.951608170169951,1.951608170169951,0
2,2,aug,tue,94.6,212.1,680.9,9.5,27.9,27,2.2,0.0,0.0,8,2,1,0.0,0,2.8284271247461903,0,0,7.211102550927978,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,1,6468.55,0,0.0,0.0,0
6,5,sep,sat,87.1,291.3,860.6,4.0,17.0,67,4.9,0.0,3.95,9,6,1,3.95,0,2.23606797749979,0,0,2.23606797749979,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,0,0,3442.4,0,1.599387576580599,1.599387576580599,0
4,5,feb,sat,84.7,8.2,55.0,2.9,14.2,46,4.0,0.0,0.0,2,6,1,0.0,0,1.0,0,0,2.0,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,159.5,0,0.0,0.0,0
4,3,sep,fri,90.3,290.0,855.3,7.4,19.9,44,3.1,0.0,7.8,9,5,1,7.8,0,1.0,0,0,5.0,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,1,6329.22,0,2.174751721484161,2.174751721484161,0
1,4,jul,tue,92.3,96.2,450.2,12.1,23.4,31,5.4,0.0,0.0,7,2,1,0.0,0,3.0,1,0,7.280109889280518,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,1,0,5447.42,0,0.0,0.0,0
6,3,feb,fri,84.1,7.3,52.8,2.7,14.7,42,2.7,0.0,0.0,2,5,1,0.0,0,2.23606797749979,0,0,2.0,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,142.56,0,0.0,0.0,0
7,4,feb,fri,84.6,3.2,43.6,3.3,8.2,53,9.4,0.0,4.62,2,5,1,4.62,0,3.0,0,0,1.4142135623730951,0,0,1,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,143.88,0,1.7263316639055997,1.7263316639055997,0
9,4,jul,mon,92.3,92.1,442.1,9.8,22.8,27,4.5,0.0,1.63,7,1,1,1.63,0,5.0,1,0,2.23606797749979,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,1,0,4332.580000000001,0,0.9669838461896731,0.9669838461896731,0
7,5,aug,sat,93.7,231.1,715.1,8.4,26.4,33,3.6,0.0,0.0,8,6,1,0.0,0,3.1622776601683795,0,0,1.4142135623730951,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,1,1,6006.84,0,0.0,0.0,0
5,4,aug,sun,93.6,235.1,723.1,10.1,24.1,50,4.0,0.0,0.0,8,7,1,0.0,0,1.0,0,0,3.605551275463989,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,0,1,7303.31,0,0.0,0.0,0
8,6,aug,thu,94.8,222.4,698.6,13.9,27.5,27,4.9,0.0,746.28,8,4,1,746.28,0,4.47213595499958,0,1,0.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,1,1,9710.54,0,6.616439947564594,6.616439947564594,3
6,3,jul,tue,92.7,164.1,575.8,8.9,26.3,39,3.1,0.0,7.02,7,2,1,7.02,0,2.23606797749979,0,0,3.605551275463989,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,1,1,5124.62,0,2.081938421878423,2.081938421878423,0
6,5,mar,wed,93.4,17.3,28.3,9.9,13.8,24,5.8,0.0,0.0,3,3,1,0.0,0,2.23606797749979,0,0,0.0,0,0,1,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,280.17,0,0.0,0.0,0
2,4,aug,sun,92.0,203.2,664.5,8.1,24.9,42,5.4,0.0,2.44,8,7,1,2.44,0,2.0,0,0,6.324555320336759,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,0,1,5382.45,0,1.235471471385307,1.235471471385307,0
2,5,aug,sun,91.6,181.3,613.0,7.6,24.8,36,4.0,0.0,3.05,8,7,1,3.05,0,2.23606797749979,0,0,6.082762530298219,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,1,1,4658.8,0,1.3987168811184478,1.3987168811184478,0
8,8,aug,wed,91.7,191.4,635.9,7.8,26.2,36,4.5,0.0,185.76,8,3,1,185.76,0,5.656854249492381,0,0,2.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,1,1,4960.0199999999995,0,5.229824370102736,5.229824370102736,2
2,4,aug,wed,95.2,217.7,690.0,18.0,30.8,19,4.5,0.0,0.0,8,3,1,0.0,0,2.0,0,0,6.324555320336759,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,1,1,12420.0,0,0.0,0.0,0
8,6,jul,sun,88.9,263.1,795.9,5.2,29.3,27,3.6,0.0,6.3,7,7,1,6.3,0,4.47213595499958,0,1,0.0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1,0,1,1,4138.68,0,1.9878743481543455,1.9878743481543455,0
1,3,sep,sat,91.2,94.3,744.4,8.4,22.3,48,4.0,0.0,0.72,9,6,1,0.72,0,3.1622776601683795,1,0,7.615773105863909,1,0,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,0,1,6252.96,0,0.5423242908253617,0.5423242908253617,0
8,6,aug,sat,93.7,231.1,715.1,8.4,26.9,31,3.6,0.0,4.96,8,6,1,4.96,0,4.47213595499958,0,1,0.0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,1,1,6006.84,0,1.7850704810772584,1.7850704810772584,0
2,2,aug,thu,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0,8,4,2,0.0,2,2.8284271247461903,0,0,7.211102550927978,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,1,4748.94,0,0.0,0.0,0
8,6,aug,thu,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0,8,4,2,0.0,2,4.47213595499958,0,1,0.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,1,4748.94,0,0.0,0.0,0
2,4,aug,mon,92.1,207.0,672.6,8.2,27.9,33,2.2,0.0,2.35,8,1,1,2.35,0,2.0,0,0,6.324555320336759,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,1,5515.32,0,1.208960345836975,1.208960345836975,0
1,3,aug,thu,94.8,222.4,698.6,13.9,26.2,34,5.8,0.0,0.0,8,4,1,0.0,0,3.1622776601683795,1,0,7.615773105863909,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,1,1,9710.54,0,0.0,0.0,0
3,4,aug,sun,91.6,181.3,613.0,7.6,24.6,44,4.0,0.0,3.2,8,7,1,3.2,0,1.0,0,0,5.385164807134504,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,0,1,4658.8,0,1.4350845252893227,1.4350845252893227,0
7,4,sep,thu,89.7,287.2,849.3,6.8,19.4,45,3.6,0.0,0.0,9,4,1,0.0,0,3.0,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,0,0,1,5775.24,0,0.0,0.0,0
1,3,aug,sat,92.1,178.0,605.3,9.6,23.3,40,4.0,0.0,6.36,8,6,1,6.36,0,3.1622776601683795,1,0,7.615773105863909,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,1,1,5810.879999999999,0,1.9960599327407849,1.9960599327407849,0
8,6,aug,thu,94.8,222.4,698.6,13.9,23.9,38,6.7,0.0,0.0,8,4,1,0.0,0,4.47213595499958,0,1,0.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,1,1,9710.54,0,0.0,0.0,0
2,4,aug,sun,93.6,235.1,723.1,10.1,20.9,66,4.9,0.0,15.34,8,7,1,15.34,0,2.0,0,0,6.324555320336759,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,0,1,7303.31,0,2.7936160894318567,2.7936160894318567,0
1,4,aug,fri,90.6,269.8,811.2,5.5,22.2,45,3.6,0.0,0.0,8,5,1,0.0,0,3.0,1,0,7.280109889280518,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,1,4461.6,0,0.0,0.0,0
2,5,jul,sat,90.8,84.7,376.6,5.6,23.8,51,1.8,0.0,0.0,7,6,1,0.0,0,2.23606797749979,0,0,6.082762530298219,1,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,0,0,0,2108.96,0,0.0,0.0,0
8,6,aug,mon,92.1,207.0,672.6,8.2,26.8,35,1.3,0.0,0.54,8,1,1,0.54,0,4.47213595499958,0,1,0.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,1,5515.32,0,0.43178241642553783,0.43178241642553783,0
8,6,aug,sat,89.4,253.6,768.4,9.7,14.2,73,2.7,0.0,0.0,8,6,1,0.0,0,4.47213595499958,0,1,0.0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,0,0,1,7453.48,0,0.0,0.0,0
2,5,aug,sat,93.7,231.1,715.1,8.4,23.6,53,4.0,0.0,6.43,8,6,1,6.43,0,2.23606797749979,0,0,6.082762530298219,1,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,0,1,6006.84,0,2.005525858729668,2.005525858729668,0
1,3,sep,fri,91.1,91.3,738.1,7.2,19.1,46,2.2,0.0,0.33,9,5,1,0.33,0,3.1622776601683795,1,0,7.615773105863909,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,0,1,5314.320000000001,0,0.2851789422336624,0.2851789422336624,0
5,4,sep,fri,90.3,290.0,855.3,7.4,16.2,58,3.6,0.0,0.0,9,5,2,9.96,2,1.0,0,0,3.605551275463989,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,1,6329.22,0,0.0,2.3942522815198695,0
8,6,aug,mon,92.1,207.0,672.6,8.2,25.5,29,1.8,0.0,1.23,8,1,1,1.23,0,4.47213595499958,0,1,0.0,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,1,5515.32,0,0.8020015854720274,0.8020015854720274,0
6,5,apr,mon,87.9,24.9,41.6,3.7,10.9,64,3.1,0.0,3.35,4,1,1,3.35,0,2.23606797749979,0,0,0.0,0,0,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,0,0,153.92000000000002,0,1.4701758451005926,1.4701758451005926,0
1,2,jul,fri,90.7,80.9,368.3,16.8,14.8,78,8.0,0.0,0.0,7,5,1,0.0,0,3.605551275463989,1,0,8.06225774829855,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,0,0,0,6187.4400000000005,0,0.0,0.0,0
2,5,sep,fri,90.3,290.0,855.3,7.4,16.2,58,3.6,0.0,9.96,9,5,2,9.96,2,2.23606797749979,0,0,6.082762530298219,0,0,1,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,0,1,6329.22,0,2.3942522815198695,2.3942522815198695,0
5,5,aug,sun,94.0,47.9,100.7,10.7,17.3,80,4.5,0.0,0.0,8,7,1,0.0,0,1.4142135623730951,0,0,3.1622776601683795,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,0,0,1077.49,0,0.0,0.0,0
6,5,aug,sun,92.0,203.2,664.5,8.1,19.1,70,2.2,0.0,0.0,8,7,1,0.0,0,2.23606797749979,0,0,2.23606797749979,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0,0,0,1,5382.45,0,0.0,0.0,0
3,4,mar,wed,93.4,17.3,28.3,9.9,8.9,35,8.0,0.0,0.0,3,3,1,0.0,0,1.0,0,0,3.1622776601683795,0,0,1,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,280.17,0,0.0,0.0,0
7,4,sep,wed,89.7,284.9,844.0,10.1,10.5,77,4.0,0.0,0.0,9,3,1,0.0,0,3.0,0,0,2.23606797749979,0,0,1,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,0,0,1,8524.4,0,0.0,0.0,0
7,4,aug,sun,91.6,181.3,613.0,7.6,19.3,61,4.9,0.0,0.0,8,7,1,0.0,0,3.0,0,0,2.23606797749979,0,1,0,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,0,1,4658.8,0,0.0,0.0,0
4,5,aug,wed,95.2,217.7,690.0,18.0,23.4,49,5.4,0.0,6.43,8,3,1,6.43,0,1.0,0,0,4.123105625617661,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,0,1,12420.0,0,2.005525858729668,2.005525858729668,0
1,4,aug,fri,90.5,196.8,649.9,16.3,11.8,88,4.9,0.0,9.71,8,5,1,9.71,0,3.0,1,0,7.280109889280518,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,0,1,10593.37,0,2.3711778844596574,2.3711778844596574,0
7,4,aug,mon,91.5,238.2,730.6,7.5,17.7,65,4.0,0.0,0.0,8,1,1,0.0,0,3.0,0,0,2.23606797749979,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,0,1,5479.5,0,0.0,0.0,0
4,5,aug,thu,89.4,266.2,803.3,5.6,17.4,54,3.1,0.0,0.0,8,4,1,0.0,0,1.0,0,0,4.123105625617661,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,1,4498.48,0,0.0,0.0,0
3,4,aug,thu,91.6,248.4,753.8,6.3,16.8,56,3.1,0.0,0.0,8,4,1,0.0,0,1.0,0,0,5.385164807134504,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,1,4748.94,0,0.0,0.0,0
3,4,jul,mon,94.6,160.0,567.2,16.7,17.9,48,2.7,0.0,0.0,7,1,1,0.0,0,1.0,0,0,5.385164807134504,0,0,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,1,9472.24,0,0.0,0.0,0
2,4,aug,thu,91.6,248.4,753.8,6.3,16.6,59,2.7,0.0,0.0,8,4,1,0.0,0,2.0,0,0,6.324555320336759,0,0,1,1,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,1,4748.94,0,0.0,0.0,0
1,4,aug,wed,91.7,191.4,635.9,7.8,19.9,50,4.0,0.0,82.75,8,3,1,82.75,0,3.0,1,0,7.280109889280518,0,0,1,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,0,1,4960.0199999999995,0,4.427836170705175,4.427836170705175,1
